Non_Zero_Non_One_Weights,Biases
,0.0
,0.0
,0.0
,0.0
,0.7592416
,0.0
,0.267926
,-0.15545078
1.0,
1.0,
1.0,
1.0,
1.2196121,
1.0403285,
1.0635514,
2.1849444,
0.60082704,
1.0,
1.1495136,
1.949603,
,0.0
,0.0
,0.0
,0.0
,0.64657605
,1.0545853
,2.0248291
,0.38702902
,0.0
,1.1238991
,1.632589
1.0,
1.0,
1.0,
1.0,
1.0,
1.0949003,
1.0,
0.6538772,
1.0,
0.4856116,
0.82967126,
-0.0004659875,
-0.00012733461,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9950241
,0.0
,0.902518
,0.0
,0.61785984
,4.975979
,4.2472796
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5936816,
1.0,
0.638002,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.39124176
,0.0
,0.25651503
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.2735757,
0.7963811,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.69694906
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9955696,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7063262
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8343952,
1.0,
1.0,
0.17972223,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5501003
,0.0
,0.0
,0.41860595
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
4.2650572e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35585666,
,-0.6815765
0.9843213,
0.32737014,
0.9334597,
0.9265413,
1.095247,
1.0193304,
1.142001,
1.602625,
,0.53267723
,-0.096638255
,0.109701864
,1.1512195
,0.5776708
,-0.42451867
,-0.26676148
,0.051424626
1.0,
1.0,
1.0,
1.0,
0.79827,
0.20075601,
0.32795155,
1.0,
2.5873462e-05,
,0.0
,0.0
,0.0
,0.0
,0.14348283
,0.40152273
,0.017285697
,0.0
1.0,
1.0,
1.0,
1.0,
0.97486365,
1.0,
0.5585634,
0.34349996,
,0.0
,0.0
,0.0
,0.0
,0.9200366
,0.0
,0.45540857
,-0.030064872
1.0,
1.0,
1.0,
1.0,
1.2500284,
1.0853014,
1.3004748,
2.0317338,
0.5057147,
1.0,
1.1184001,
1.952995,
,0.0
,0.0
,0.0
,0.0
,0.514141
,0.777084
,2.202567
,0.48767883
,0.0
,1.2299273
,1.740524
1.0,
1.0,
1.0,
1.0,
1.0,
1.141022,
1.0,
0.74100804,
1.0,
0.6248551,
0.77140677,
-0.00043624305,
-0.00013512316,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8484181
,0.0
,0.526708
,0.0
,0.624605
,4.9838557
,4.246656
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.55899346,
1.0,
0.50460607,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.54654634
,0.0
,0.7479128
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6379905,
0.5627686,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.32877868
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.96711105,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.82199985
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8443327,
1.0,
1.0,
0.19697437,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.50286907
,0.0
,0.0
,0.36280143
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.3667802e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35977983,
,-0.7258536
0.97766656,
0.54937226,
1.1227841,
1.1087766,
0.8601956,
0.5952678,
1.0632696,
1.5269396,
,0.5547531
,-0.84042156
,-0.52473575
,0.5405308
,1.3646076
,0.9957317
,-0.003475866
,0.3046761
1.0,
1.0,
1.0,
1.0,
0.74470735,
0.3245615,
0.30778706,
1.0,
4.7164438e-05,
,0.0
,0.0
,0.0
,0.0
,0.37136182
,0.03453785
,0.07169305
,0.0
1.0,
1.0,
1.0,
1.0,
1.0137652,
1.0,
0.65494615,
0.33752656,
,0.0
,0.0
,0.0
,0.0
,0.7823073
,0.0
,0.41192654
,0.0216553
1.0,
1.0,
1.0,
1.0,
1.240768,
0.96098816,
1.4345337,
2.1399276,
0.5908525,
1.0,
0.015330404,
2.14387,
,0.0
,0.0
,0.0
,0.0
,0.5547004
,0.689373
,1.9734962
,0.3720873
,0.0
,-7.5151286
,1.4453266
1.0,
1.0,
1.0,
1.0,
1.0,
1.1278348,
1.0,
0.69667387,
1.0,
1.7847636,
1.43466e-06,
-8.170911,
-7.307906,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.89442015
,0.0
,0.7262909
,0.0
,1.3316091
,4.4058022
,3.7082455
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.54845726,
1.0,
0.6270769,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.59364074
,0.0
,0.29664072
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.51989603,
0.65760064,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.38954976
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9716673,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8034666
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.83700925,
1.0,
1.0,
0.22293532,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5376735
,0.0
,0.0
,0.28077534
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.00015111365,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.22909425,
,0.7542636
1.2054683,
0.12716022,
0.72565514,
1.2347758,
1.2639686,
0.79403186,
0.9032751,
1.4307905,
,-0.20781843
,0.57406616
,0.8060265
,0.119013846
,0.012939561
,0.33031383
,0.5333383
,0.6274543
1.0,
1.0,
1.0,
1.0,
0.7404584,
0.26439676,
0.27275047,
1.0,
5.9141148e-05,
,0.0
,0.0
,0.0
,0.0
,0.38891602
,0.21179318
,0.18052234
,0.0
1.0,
1.0,
1.0,
1.0,
1.0071694,
1.0,
0.8363997,
0.34981963,
,0.0
,0.0
,0.0
,0.0
,0.80594003
,0.0
,0.18696246
,0.013097981
1.0,
1.0,
1.0,
1.0,
1.2195148,
1.0633495,
1.2554395,
2.1446793,
0.45772552,
1.0,
1.0392722,
1.8315872,
,0.0
,0.0
,0.0
,0.0
,0.6472224
,0.8345949
,2.0669444
,0.5329317
,0.0
,1.259161
,1.7554344
1.0,
1.0,
1.0,
1.0,
1.0,
1.1658756,
1.0,
0.71440387,
1.0,
0.93370855,
0.79607874,
-1.3419948e-10,
-0.00014478006,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.769828
,0.0
,0.6441291
,0.0
,0.23895277
,4.9741945
,4.2432694
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5066619,
1.0,
0.52194977,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7808951
,0.0
,0.6839961
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5287895,
0.5917207,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.56996197
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0319163,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5585651
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8672377,
1.0,
1.0,
0.26927927,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.39398432
,0.0
,0.0
,0.1289615
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.7950165e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.3419661,
,-0.52434766
0.95059985,
0.101215914,
0.74846995,
0.9298047,
1.3083882,
0.7708687,
0.9391111,
1.24805,
,0.6457914
,0.6609602
,0.72953594
,1.1404483
,-0.1357515
,0.40778682
,0.413048
,1.2394216
1.0,
1.0,
1.0,
1.0,
0.66952264,
0.32245895,
0.2837066,
1.0,
3.9835748e-05,
,0.0
,0.0
,0.0
,0.0
,0.6893884
,0.038165003
,0.14859067
,0.0
1.0,
1.0,
1.0,
1.0,
1.0733798,
1.0,
0.6677873,
0.3883249,
,0.0
,0.0
,0.0
,0.0
,0.57300305
,0.0
,0.35287258
,-0.19459668
1.0,
1.0,
1.0,
1.0,
1.1461565,
1.0648892,
1.2710586,
2.0610552,
0.47639993,
1.0,
1.140119,
1.9806682,
,0.0
,0.0
,0.0
,0.0
,0.96695656
,0.8190791
,2.1560297
,0.5145707
,0.0
,1.2074966
,1.7183431
1.0,
1.0,
1.0,
1.0,
1.0,
1.1212521,
1.0,
0.74814004,
1.0,
0.7243089,
0.76883596,
-2.2632064e-06,
-0.00016912814,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9116788
,0.0
,0.5000832
,0.0
,0.5279195
,4.976499
,4.2439604
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.53581995,
1.0,
0.5743873,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6503615
,0.0
,0.4908271
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5451056,
0.59010696,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5252973
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0013964,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.68264747
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8720153,
1.0,
1.0,
0.18357015,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3712789
,0.0
,0.0
,0.4061726
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
4.323252e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35453293,
,-0.66639787
1.2831068,
0.111161865,
0.7588335,
0.9425946,
1.2471989,
0.78256196,
0.71395165,
1.2346208,
,-0.46852276
,0.62759817
,0.6945133
,1.0972257
,0.06858486
,0.36831078
,1.1671988
,1.2839223
1.0,
1.0,
1.0,
1.0,
0.7236031,
0.25722045,
0.26667595,
1.0,
1.527242e-05,
,0.0
,0.0
,0.0
,0.0
,0.45989254
,0.2350932
,0.19164872
,0.0
1.0,
1.0,
1.0,
1.0,
1.0607483,
1.0,
0.7461985,
0.3070406,
,0.0
,0.0
,0.0
,0.0
,0.6177258
,0.0
,0.31903055
,0.13409252
1.0,
1.0,
1.0,
1.0,
1.2036506,
1.0777342,
1.3221542,
2.2579012,
0.5972258,
1.0,
0.015407636,
2.0829399,
,0.0
,0.0
,0.0
,0.0
,0.715824
,0.699555
,1.8595479
,0.36825523
,0.0
,-7.529656
,1.5102341
1.0,
1.0,
1.0,
1.0,
1.0,
1.072997,
1.0,
0.75316125,
1.0,
1.8170232,
0.0020923624,
-8.058003,
-7.1579504,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0671675
,0.0
,0.48576775
,0.0
,1.3071338
,4.413203
,3.7182534
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5904386,
1.0,
0.5642397,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.40570712
,0.0
,0.52812886
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5974685,
0.63874775,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.21201396
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9668096,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8232259
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.84866166,
1.0,
1.0,
0.2769331,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.48228738
,0.0
,0.0
,0.10616666
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.00010705349,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.339848,
,-0.50030595
1.0718228,
0.48546806,
0.73142976,
0.8955387,
1.1318008,
0.6779045,
0.7692324,
1.3828039,
,0.23967844
,-0.6261897
,0.7865712
,1.2551728
,0.4554074
,0.7191806
,0.982008
,0.7879463
1.0,
1.0,
1.0,
1.0,
0.65931123,
0.33170184,
0.3584885,
1.0,
7.093255e-05,
,0.0
,0.0
,0.0
,0.0
,0.73289466
,0.009746037
,-0.07677712
,0.0
1.0,
1.0,
1.0,
1.0,
1.0233078,
1.0,
0.7716915,
0.36524367,
,0.0
,0.0
,0.0
,0.0
,0.75023276
,0.0
,0.2522666
,-0.10394106
1.0,
1.0,
1.0,
1.0,
1.2335093,
0.8623879,
1.2682269,
2.3490887,
0.6089995,
1.0,
1.1067774,
1.9857427,
,0.0
,0.0
,0.0
,0.0
,0.58534193
,1.0239848
,1.8594745
,0.37843752
,0.0
,1.2416902
,1.6940486
1.0,
1.0,
1.0,
1.0,
1.0,
1.1482475,
1.0,
0.6726845,
1.0,
0.600918,
0.79728746,
-1.9841511e-06,
-0.00010027091,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.82535243
,0.0
,0.82078
,0.0
,0.5765236
,4.987641
,4.2500978
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5699238,
1.0,
0.60977554,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.49760547
,0.0
,0.3604617
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5590518,
0.5832981,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.50417703
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.9629836,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8387908
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8513133,
1.0,
1.0,
0.2522273,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.46968386
,0.0
,0.0
,0.18407384
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
6.500096e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.35554358,
,-0.6780172
0.76501346,
0.37826213,
0.5937702,
1.1459576,
0.9558031,
0.72502136,
0.8391719,
1.1173958,
,1.2673112
,-0.26712006
,1.2476264
,0.41619527
,1.0446218
,0.5611567
,0.74811935
,1.6768684
1.0,
1.0,
1.0,
1.0,
0.7697008,
0.38700706,
0.2479083,
1.0,
4.964423e-05,
,0.0
,0.0
,0.0
,0.0
,0.26449442
,-0.1542099
,0.256757
,0.0
1.0,
1.0,
1.0,
1.0,
1.055856,
1.0,
0.50715333,
0.29165655,
,0.0
,0.0
,0.0
,0.0
,0.6350619
,0.0
,0.51288474
,0.15743332
1.0,
1.0,
1.0,
1.0,
1.2445364,
1.1660924,
1.2511209,
2.1111424,
0.45876187,
1.0,
1.1612319,
1.7749261,
,0.0
,0.0
,0.0
,0.0
,0.5371509
,0.7363871
,2.1037722
,0.5323863
,0.0
,1.1734439
,1.9449216
1.0,
1.0,
1.0,
1.0,
1.0,
1.0936179,
1.0,
0.771726,
1.0,
0.73557955,
0.75526947,
-0.0005455571,
-7.8867786e-05,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,1.0000052
,0.0
,0.40003556
,0.0
,0.5505129
,4.962683
,4.24962
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.6129869,
1.0,
0.5815782,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.3047377
,0.0
,0.46428388
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.47820994,
0.6767956,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.45380235
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.974781,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7908225
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.8925716,
1.0,
1.0,
0.31383017,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.27357304
,0.0
,0.0
,-0.015201686
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.0429e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.33850616,
,-0.48497823
1.0171522,
0.5123045,
0.77824426,
1.0576675,
1.0017754,
0.66365314,
0.7700375,
1.204912,
,0.42264402
,-0.71617085
,0.62962735
,0.7119185
,0.89068794
,0.7667772
,0.977364
,1.383664
1.0,
1.0,
1.0,
1.0,
0.65513605,
0.28472468,
0.23130071,
1.0,
0.00016894052,
,0.0
,0.0
,0.0
,0.0
,0.7509552
,0.14976512
,0.30582598
,0.0
1.0,
1.0,
1.0,
1.0,
0.9829285,
1.0,
0.6960835,
0.41601202,
,0.0
,0.0
,0.0
,0.0
,0.8924313
,0.0
,0.31936643
,-0.20952058
1.0,
1.0,
1.0,
1.0,
1.2328454,
0.96267974,
1.1554564,
2.2152057,
0.43370318,
1.0,
1.271228,
2.0285976,
,0.0
,0.0
,0.0
,0.0
,0.5885387
,1.0472026
,2.0137563
,0.56026787
,0.0
,0.94470364
,1.4854931
1.0,
1.0,
1.0,
1.0,
1.0,
1.1826929,
1.0,
0.66730535,
1.0,
0.712093,
0.884299,
-1.92542e-06,
-8.094078e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.7149957
,0.0
,0.84149086
,0.0
,0.24944812
,4.9688516
,4.245437
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.62860507,
1.0,
0.61747724,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.23483038
,0.0
,0.3321047
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.42729113,
0.78492165,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.26409456
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.92610055,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.9887148
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.7784897,
1.0,
1.0,
0.26969218,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8158355
,0.0
,0.0
,0.12756747
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
2.6940661e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.25384548,
,0.47385365
1.1968865,
0.39182156,
0.8706302,
1.0304866,
0.9922881,
0.8302107,
1.050949,
1.3533577,
,-0.17905408
,-0.3124329
,0.32043585
,0.8033127
,0.92278564
,0.20919196
,0.03844954
,0.88682956
1.0,
1.0,
1.0,
1.0,
0.6817718,
0.39545113,
0.25718275,
1.0,
6.6279776e-05,
,0.0
,0.0
,0.0
,0.0
,0.63811415
,-0.18106292
,0.22573324
,0.0
1.0,
1.0,
1.0,
1.0,
1.0861027,
1.0,
0.8547809,
0.28937468,
,0.0
,0.0
,0.0
,0.0
,0.52743775
,0.0
,0.1639964
,0.23578581
1.0,
1.0,
1.0,
1.0,
1.219596,
0.86793834,
1.4514505,
2.0967734,
0.4362094,
1.0,
1.3594304,
2.0344212,
,0.0
,0.0
,0.0
,0.0
,0.6465858
,0.8404219
,2.133959
,0.557416
,0.0
,0.8426363
,1.487905
1.0,
1.0,
1.0,
1.0,
1.0,
1.1638633,
1.0,
0.7475487,
1.0,
0.916789,
0.7685032,
-0.00054191897,
-3.2861627e-07,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.77542603
,0.0
,0.49854937
,0.0
,0.33524975
,4.9723773
,4.2420774
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5552445,
1.0,
0.55919594,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5633559
,0.0
,0.5468336
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.5438975,
0.56282455,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.61540765
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
1.0350039,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.5460441
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.804176,
1.0,
1.0,
0.17484774,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.6937365
,0.0
,0.0
,0.4343755
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
3.5229124e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.22154975,
,0.83975446
1.1754519,
0.39933354,
0.74076647,
1.2599629,
0.876566,
0.90729225,
1.0795697,
1.2196403,
,-0.10730196
,-0.3376054
,0.7553918
,0.034622885
,1.3103355
,-0.049000077
,-0.056598097
,1.3346934
1.0,
1.0,
1.0,
1.0,
0.76888233,
0.31028724,
0.23769587,
1.0,
1.3179176e-05,
,0.0
,0.0
,0.0
,0.0
,0.26868042
,0.07663301
,0.28048456
,0.0
1.0,
1.0,
1.0,
1.0,
0.9435031,
1.0,
0.864791,
0.33714497,
,0.0
,0.0
,0.0
,0.0
,1.0303675
,0.0
,0.19869557
,0.036976337
1.0,
1.0,
1.0,
1.0,
1.2749207,
0.9793709,
1.2332631,
1.9754862,
0.39148486,
1.0,
0.019968973,
1.9277849,
,0.0
,0.0
,0.0
,0.0
,0.40574694
,0.8927784
,2.1567132
,0.58629906
,0.0
,-7.4290957
,1.6775761
1.0,
1.0,
1.0,
1.0,
1.0,
1.1564643,
1.0,
0.7532403,
1.0,
1.9584959,
0.0014266663,
-8.177016,
-7.111227,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.8025319
,0.0
,0.48807412
,0.0
,1.1599228
,4.4172406
,3.7279465
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.58138216,
1.0,
0.5806885,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.44626072
,0.0
,0.46755356
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.4701078,
0.7012789,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.402106
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.978804,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.77446306
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
0.81751174,
1.0,
1.0,
0.23050839,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.63035
,0.0
,0.0
,0.25597957
,0.0
,0.0
,0.0
1.0,
1.0,
1.0,
1.0,
1.0,
7.6045464e-05,
1.0,
1.0,
1.0,
1.0,
1.0,
1.0,
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0


Non_Zero_Non_One_Weights,Biases
0.33006817,
,-0.3895945
0.8250921,
0.38947785,
0.86676145,
1.1001133,
1.0274271,
0.7975689,
0.89901096,
1.2152159,
,1.0662447
,-0.3046069
,0.33333173
,0.5700136
,0.8050879
,0.31849384
,0.5473256
,1.3494562
1.0,
1.0,
1.0,
1.0,
